"qjuv";"sdmat";"mu_vp";"nph";"init_asoc_horiz";"mu_hc";"mu_ajuv";"sdmu_g";"npv";"init_ajuv";"sdmu_a";"mu_asoc_horiz";"sdsoc_vert";"gmax";"mu_amat";"mu_asoc_vert";"laplace";"init_bmat_phen";"ncv";"amax";"sdmu_b";"survival_scalar1";"nch";"mu_bmat_envt";"mu_vc";"juvenile_survival";"init_hp";"bmax";"init_bmat_envt";"mu_agen";"seed";"init_amat";"mu_bmat_phen";"sdsoc_horiz";"init_hc";"qmat";"init_g";"mu_g";"init_vc";"init_asoc_vert";"bmin";"mu_hp";"gmin";"sigmoidal_survival";"init_vp";"p";"survival_scalar0";"nloci_g";"m";"init_agen";"amin";"generation";"mean_phen_ad";"mean_phen_juv";"mean_phen_prestige_vert";"mean_phen_prestige_horiz";"mean_agen";"mean_ajuv";"mean_amat";"mean_asoc_vert";"mean_asoc_horiz";"mean_bmat_phen";"mean_bmat_envt";"mean_hc";"mean_hp";"mean_vc";"mean_vp";"mean_g";"var_phen_ad";"var_phen_juv";"var_phen_prestige_vert";"var_phen_prestige_horiz";"var_agen";"var_ajuv";"var_amat";"var_asoc_vert";"var_asoc_horiz";"var_bmat_phen";"var_bmat_envt";"var_hc";"var_hp";"var_vc";"var_vp";"var_g";"freq_high";"mean_surv0";"mean_surv1";"var_surv0";"var_surv1";"var_component_gen";"var_component_ajuv";"var_component_amat";"var_component_amat_envt";"var_component_amat_phen";"cov_amat_phen_amat_envt";"cov_amat_ajuv";"cov_amat_envt_ajuv";"cov_amat_phen_ajuv";"var_component_asoc_vert";"var_component_asoc_vert_p";"var_component_asoc_vert_c";"var_component_asoc_horiz";"var_component_asoc_horiz_p";"var_component_asoc_horiz_c";"cov_amat_asoc_vert";"cov_amat_asoc_vert_c";"cov_amat_asoc_vert_p";"cov_amat_asoc_horiz";"cov_amat_asoc_horiz_c";"cov_amat_asoc_horiz_p";"cov_amat_envt_asoc_vert";"cov_amat_envt_asoc_vert_c";"cov_amat_envt_asoc_vert_p";"cov_amat_envt_asoc_horiz";"cov_amat_envt_asoc_horiz_c";"cov_amat_envt_asoc_horiz_p";"cov_amat_phen_asoc_vert";"cov_amat_phen_asoc_vert_c";"cov_amat_phen_asoc_vert_p";"cov_amat_phen_asoc_horiz";"cov_amat_phen_asoc_horiz_c";"cov_amat_phen_asoc_horiz_p";"cov_ajuv_asoc_vert";"cov_ajuv_asoc_vert_c";"cov_ajuv_asoc_vert_p";"cov_ajuv_asoc_horiz";"cov_ajuv_asoc_horiz_c";"cov_ajuv_asoc_horiz_p";"cov_agen_asoc_vert";"cov_agen_asoc_vert_c";"cov_agen_asoc_vert_p";"cov_agen_asoc_horiz";"cov_agen_asoc_horiz_c";"cov_agen_asoc_horiz_p";"cov_asoc_horiz_vert";"cov_asoc_horiz_vert_c";"cov_asoc_horiz_vert_p";"cov_asoc_horiz_c_vert";"cov_asoc_horiz_p_vert";"cov_agen_ajuv";"file"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;883145288;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.207;0.8;3;0.1;0;0;75000;0.508993;0.508993;0.512321;0.508624;0.251639;0.027619;0.880552;0;0;-2.86384;6.81003;0;0;0;0;-1.62705;0.0122173;0.0122173;0.0167032;0.0103898;0.00289653;0.000554073;39999.2;0;0;6.86161;2.72515;0;0;0;0;0.301258;0.4825;0.804209;0.81892;0.00735048;0.00688684;0.0277436;0.000469099;0.180593;0.180473;0.0115159;0.0159819;-0.00261929;-0.00261756;-0.000219606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2531e-05;"./sim_cue_integration_8_12_2019_174335_907806054"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;883268977;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.31;0.8;3;0.1;0;0;75000;0.512097;0.512097;0.512709;0.509702;0.100759;0.0302567;0.23524;0;0;-4.32074;5.40805;0;0;0;0;-0.787212;0.00149921;0.00149921;0.00244241;0.00193287;0.00287691;0.000590138;39999.9;0;0;4.74208;2.68001;0;0;0;0;0.595143;0.4875;0.789929;0.812599;0.000986836;0.000880892;0.00954048;0.00051393;0.0153386;0.015336;0.00170048;0.00185822;-0.000489369;-0.000488625;-7.17407e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.92305e-06;"./sim_cue_integration_8_12_2019_174335_907789674"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;897233346;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.897;0.8;3;0.1;0;0;75000;0.500906;0.500906;0.49637;0.500735;0.68619;2.5971;0.11904;0;0;-0.519478;5.59192;0;0;0;0;-1.91387;0.0902004;0.0902004;0.119523;0.124016;0.00488964;0.0136931;40000;0;0;3.59752;2.99831;0;0;0;0;0.202721;0.49;0.903304;0.896206;0.0255447;0.0282387;0.113736;1.69465;0.00496643;0.00501093;0.00139445;0.000741164;0.0524446;0.0528505;-0.00329782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0550751;"./sim_cue_integration_8_12_2019_174335_918704817"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;883132424;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.897;0.8;3;0.1;0;0;75000;0.4833;0.4833;0.479062;0.478155;0.704961;2.55611;0.146329;0;0;2.69793;4.96956;0;0;0;0;-1.83633;0.0885278;0.0885278;0.118215;0.123464;0.00524672;0.0145759;40000;0;0;9.41837;3.40058;0;0;0;0;0.213377;0.465;0.893879;0.895843;0.0282366;0.0280243;0.126212;1.63446;0.00742218;0.00729472;0.00319923;0.00338805;0.0633882;0.0625668;0.0225293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.048935;"./sim_cue_integration_8_12_2019_174335_919901027"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;933568570;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.241;0.8;3;0.1;0;0;75000;0.510064;0.510064;0.512646;0.510366;0.156561;0.487883;0.0655471;0;0;-1.11547;-5.5039;0;0;0;0;-1.46584;0.00522008;0.00522008;0.00427596;0.0101194;0.00187937;0.00330302;33777;0;0;3.46956;3.80808;0;0;0;0;0.347955;0.5225;0.759985;0.784952;0.00296552;0.00271665;0.013244;0.0611647;0.00159372;0.00159066;0.000389414;0.000397454;0.00328053;0.00327676;0.000150469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00126893;"./sim_cue_integration_8_12_2019_174335_946890404"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;925623039;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.103;0.8;3;0.1;0;0;75000;0.508591;0.508591;0.506028;0.509892;0.0797292;0.0878691;0.0803531;0;0;-3.37357;-5.86802;0;0;0;0;-0.576591;0.000876048;0.000876048;0.000668576;0.00219527;0.00201046;0.00289675;32492;0;0;4.99447;3.31803;0;0;0;0;0.581679;0.535;0.780235;0.79671;0.000573611;0.000391201;0.00555749;0.00336063;0.00241725;0.00241514;0.000552062;0.000576905;0.00114547;0.00114438;1.6444e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000120729;"./sim_cue_integration_8_12_2019_174335_956521323"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;923995099;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.276;0.8;3;0.1;0;0;75000;0.513766;0.513766;0.511252;0.510714;0.154453;0.0309686;0.430483;0;0;3.33379;6.26302;0;0;0;0;-1.1752;0.00386727;0.00386727;0.00604372;0.00403613;0.00470177;0.000546391;39999.8;0;0;4.51564;2.30435;0;0;0;0;0.435044;0.5125;0.792827;0.811745;0.00251901;0.00239188;0.0191927;0.000514597;0.0466838;0.0467429;0.00381737;0.00148576;-0.00121692;-0.00121872;3.92166e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.43473e-05;"./sim_cue_integration_8_12_2019_174335_949458067"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;925469403;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.448;0.8;3;0.1;0;0;75000;0.508228;0.508228;0.509264;0.510305;0.087527;0.0461963;0.0675099;0;0;-5.84309;4.38647;0;0;0;0;-0.300706;0.00060813;0.00060813;0.00108999;0.00135054;0.00266383;0.00120965;40000;0;0;5.17851;8.49749;0;0;0;0;0.634575;0.5025;0.793145;0.805844;0.000407135;0.000372269;0.00672625;0.00120649;0.00188745;0.00189943;0.000531731;0.000543814;-1.09984e-05;-9.57838e-06;1.66255e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.64191e-06;"./sim_cue_integration_8_12_2019_174335_951760344"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;912308028;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.586;0.8;3;0.1;0;0;75000;0.503135;0.503135;0.506499;0.503725;0.424892;1.60747;0.0781708;0;0;1.94764;-2.5452;0;0;0;0;-1.91692;0.0389606;0.0389606;0.0447749;0.0584421;0.00234971;0.00767047;36259;0;0;7.97501;7.97155;0;0;0;0;0.182449;0.485;0.786012;0.798888;0.025307;0.0238048;0.0418628;0.651638;0.00185027;0.00188921;0.000850079;0.000418732;-0.00180629;-0.00225828;0.00165998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013268;"./sim_cue_integration_8_12_2019_174335_949427712"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;938215264;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.621;0.8;3;0.1;0;0;75000;0.520673;0.520673;0.52409;0.525012;0.44872;1.76469;0.0678372;0;0;-2.75191;0.992049;0;0;0;0;-1.94047;0.0459954;0.0459954;0.0527192;0.0669293;0.00200303;0.00552083;36610;0;0;7.00789;4.0082;0;0;0;0;0.189299;0.4825;0.789336;0.816441;0.0289113;0.0258116;0.0456894;0.781945;0.00141831;0.00148131;0.000856131;0.000539648;0.00152603;0.0026697;-0.00114409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017544;"./sim_cue_integration_8_12_2019_174335_950211181"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;979895200;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.828;0.8;3;0.1;0;0;75000;0.484354;0.484354;0.481823;0.483134;0.716347;2.94439;0.11069;0;0;-1.85286;5.54419;0;0;0;0;-2.08087;0.104894;0.104894;0.125717;0.135455;0.00396586;0.00895776;37864;0;0;4.81108;4.30785;0;0;0;0;0.157267;0.475;0.883858;0.880295;0.0378821;0.0395862;0.0983462;2.16611;0.00408407;0.00423273;0.00145978;-4.92729e-05;0.0491251;0.0510645;-0.0120419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.070851;"./sim_cue_integration_8_12_2019_174335_1005314385"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;968878468;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.345;0.8;3;0.1;0;0;75000;0.499177;0.499177;0.504951;0.498423;0.25616;0.85251;0.0734034;0;0;-0.764097;-1.89515;0;0;0;0;-1.70874;0.0130336;0.0130336;0.0117807;0.0230022;0.00208941;0.00609161;34645;0;0;9.17408;4.3469;0;0;0;0;0.256023;0.535;0.753834;0.768586;0.00791722;0.0076057;0.023387;0.184045;0.00143502;0.00141226;0.000590586;0.000552727;0.00267398;0.00262592;7.29092e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00282342;"./sim_cue_integration_8_12_2019_174335_993534075"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;972089777;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.103;0.8;3;0.1;0;0;75000;0.513867;0.513867;0.496177;0.504203;0.517099;0.0344058;1.94415;0;0;-2.76674;6.57882;0;0;0;0;-1.79973;0.0477807;0.0477807;0.0647623;0.0346128;0.00330543;0.00070978;39996.2;0;0;9.52339;2.45016;0;0;0;0;0.211138;0.545;0.836509;0.865073;0.0245023;0.0199931;0.0676209;0.000611473;0.874489;0.873742;0.150579;0.177969;-0.0109984;-0.0109933;-0.00217602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.14477e-05;"./sim_cue_integration_8_12_2019_174335_996835959"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;924765612;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.517;0.8;3;0.1;0;0;75000;0.510129;0.510129;0.508956;0.510794;0.0967359;0.100392;0.0861916;0;0;-0.489923;1.30511;0;0;0;0;-0.542158;0.000930433;0.000930433;0.00169303;0.00230227;0.00367985;0.0035085;40000;0;0;19.8897;9.26176;0;0;0;0;0.576379;0.53;0.791125;0.807698;0.000637402;0.000597374;0.00857854;0.00431841;0.00221188;0.00221458;0.000770012;0.000744919;4.20117e-05;4.37542e-05;2.33158e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-8.98885e-05;"./sim_cue_integration_8_12_2019_174335_949921013"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;913068700;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.586;0.8;3;0.1;0;0;75000;0.516867;0.516867;0.517143;0.516858;0.129459;0.332638;0.0854905;0;0;-0.952639;-0.851008;0;0;0;0;-1.07332;0.00298584;0.00298584;0.00494126;0.00701501;0.00375496;0.00647264;40000;0;0;2.94091;17.1298;0;0;0;0;0.468461;0.5;0.789145;0.819705;0.00196796;0.00169432;0.0138134;0.0313134;0.00226669;0.00227396;0.000723915;0.000693929;-0.000323284;-0.000309127;-6.55664e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000932352;"./sim_cue_integration_8_12_2019_174335_950542613"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;970846440;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.207;0.8;3;0.1;0;0;75000;0.510811;0.510811;0.500353;0.514858;0.153275;0.407913;0.0650167;0;0;-5.08777;-5.55213;0;0;0;0;-1.35688;0.00417563;0.00417563;0.00324605;0.00874283;0.00207485;0.00623972;33378;0;0;4.71309;5.72231;0;0;0;0;0.381624;0.4875;0.771717;0.777799;0.00252131;0.00198182;0.0135023;0.0449826;0.00179928;0.00178446;0.00048461;0.00065891;0.0029629;0.00293052;0.000378008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000900286;"./sim_cue_integration_8_12_2019_174335_996777736"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;968618796;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.655;0.8;3;0.1;0;0;75000;0.515124;0.515124;0.522776;0.51707;0.237925;0.683337;0.0757039;0;0;-4.29096;2.49808;0;0;0;0;-1.35366;0.00952344;0.00952344;0.0136817;0.0185167;0.00278321;0.0057112;40000;0;0;9.63961;4.20959;0;0;0;0;0.356738;0.525;0.791711;0.827839;0.00628249;0.00517834;0.0265858;0.119861;0.00187474;0.00199193;0.000688921;0.000426629;0.00202416;0.00230619;-0.000633885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00293173;"./sim_cue_integration_8_12_2019_174335_1000819769"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;973227239;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.517;0.8;3;0.1;0;0;75000;0.512602;0.512602;0.504301;0.516055;0.367554;1.3606;0.0619187;0;0;-7.93146;1.86759;0;0;0;0;-1.83626;0.0292454;0.0292454;0.0327857;0.0460697;0.0021625;0.0065364;35858;0;0;1.62885;1.91151;0;0;0;0;0.221902;0.4925;0.782831;0.786848;0.019273;0.0182016;0.0378412;0.465952;0.000884757;0.00119987;0.000876485;1.18683e-05;0.000334965;0.00109255;-0.000859409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00829013;"./sim_cue_integration_8_12_2019_174335_997578116"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;925622945;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.793;0.8;3;0.1;0;0;75000;0.502027;0.502027;0.496453;0.501467;0.451425;1.56558;0.0966007;0;0;0.827667;5.53862;0;0;0;0;-1.73563;0.0403794;0.0403794;0.0562786;0.0639151;0.00366157;0.00911942;40000;0;0;7.29173;7.46601;0;0;0;0;0.250984;0.4825;0.848292;0.847436;0.0188362;0.0191628;0.0628012;0.616643;0.00339139;0.00337748;0.00108061;0.00101654;0.0167153;0.0165905;0.00161757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0158012;"./sim_cue_integration_8_12_2019_174335_957623494"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1006125170;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.69;0.8;3;0.1;0;0;75000;0.517886;0.517886;0.510182;0.52326;0.27751;0.892783;0.0671989;0;0;0.427373;0.533322;0;0;0;0;-1.56853;0.0145886;0.0145886;0.0213737;0.0269767;0.00324548;0.00914207;40000;0;0;6.97366;5.98967;0;0;0;0;0.322459;0.4975;0.818267;0.82112;0.00822842;0.00814815;0.0338845;0.203509;0.00134313;0.00133036;0.00060484;0.000558851;0.000721991;0.000641319;0.00035376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00395975;"./sim_cue_integration_8_12_2019_174335_1043552733"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;982242723;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.621;0.8;3;0.1;0;0;75000;0.51601;0.51601;0.515084;0.520496;0.218706;0.51489;0.0699358;0;0;-0.400231;3.6298;0;0;0;0;-1.14362;0.00658606;0.00658606;0.0101205;0.0142353;0.00471379;0.00556197;40000;0;0;4.62253;4.291;0;0;0;0;0.4589;0.5475;0.798083;0.813906;0.00417281;0.00394104;0.0303576;0.0693251;0.00174829;0.00175302;0.000500708;0.000485131;0.0013188;0.00132372;-6.08629e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00194644;"./sim_cue_integration_8_12_2019_174335_1007675415"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;939303094;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.931;0.8;3;0.1;0;0;75000;0.483949;0.483949;0.481779;0.482058;1.044;4.10633;0.19179;0;0;4.25761;5.71442;0;0;0;0;-1.99488;0.155857;0.155857;0.182738;0.18827;0.00586544;0.0134977;38261;0;0;20.2566;2.37262;0;0;0;0;0.162508;0.4675;0.923053;0.925182;0.0371538;0.0367767;0.201174;4.21709;0.0143588;0.0143549;0.00977764;0.00899288;0.15281;0.153042;0.0840457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.146561;"./sim_cue_integration_8_12_2019_174335_952562282"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;970168399;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.966;0.8;3;0.1;0;0;75000;0.540856;0.540856;0.542038;0.545208;1.07227;3.61932;0.473824;0;0;4.43047;6.58363;0;0;0;0;-1.80592;0.147311;0.147311;0.185755;0.186719;0.00752373;0.0208679;39999.8;0;0;9.9981;2.09068;0;0;0;0;0.238488;0.5375;0.935837;0.944759;0.0279194;0.0242213;0.301265;3.26718;0.06282;0.0626007;0.0363858;0.0391895;0.349682;0.34889;0.208594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.140857;"./sim_cue_integration_8_12_2019_174335_1001492207"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1029981975;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.552;0.8;3;0.1;0;0;75000;0.517192;0.517192;0.515964;0.521441;0.398589;1.51342;0.0523865;0;0;-0.347772;-3.38073;0;0;0;0;-1.83688;0.0351595;0.0351595;0.0397262;0.0538005;0.00235575;0.00568266;36175;0;0;6.77489;14.4649;0;0;0;0;0.213157;0.5175;0.775314;0.798677;0.0237484;0.0211481;0.0426205;0.574801;0.00106525;0.00106524;0.00037849;0.000345049;-0.0010495;-0.00102446;-0.000417592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0124131;"./sim_cue_integration_8_12_2019_174335_1054251541"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;972040361;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.483;0.8;3;0.1;0;0;75000;0.515321;0.515321;0.503039;0.519133;0.3389;1.25844;0.0713181;0;0;5.91042;-3.9445;0;0;0;0;-1.86269;0.0251064;0.0251064;0.0273291;0.040125;0.00238214;0.00448878;35437;0;0;3.92153;3.15912;0;0;0;0;0.221039;0.5025;0.77143;0.775543;0.0170338;0.0160532;0.0338907;0.397889;0.0017027;0.00187673;0.000863888;-7.21614e-05;0.000854639;0.000852726;-0.00010899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0034432;"./sim_cue_integration_8_12_2019_174335_1000210595"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;980989140;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.31;0.8;3;0.1;0;0;75000;0.499682;0.499682;0.504073;0.499293;0.21062;0.685637;0.0642893;0;0;-5.10938;-2.17035;0;0;0;0;-1.69109;0.00881212;0.00881212;0.00831252;0.0160418;0.00172618;0.0048815;34184;0;0;12.7688;7.39524;0;0;0;0;0.276959;0.5275;0.76532;0.777745;0.00555447;0.00512123;0.0176305;0.119674;0.00135865;0.00132962;0.000585968;0.000620221;0.00189482;0.0016464;0.000707937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00179043;"./sim_cue_integration_8_12_2019_174335_1005837897"
